subject_id,session,hemi,roi,contrast_cat,volume,n_searchmask
sub-052,02,r,word_IFG,face,467.0,7653
sub-052,02,r,word_IFG,house,520.0,7653
sub-052,02,r,word_IFG,object,1.0,7653
sub-052,02,r,word_IFG,word,0.0,7653
sub-052,02,r,evc,face,1189.0,10408
sub-052,02,r,evc,house,219.0,10408
sub-052,02,r,evc,object,183.0,10408
sub-052,02,r,evc,word,1220.0,10408
sub-054,01,l,face_FFA,face,846.0,11297
sub-054,01,l,face_FFA,house,619.0,11297
sub-054,01,l,face_FFA,object,6756.0,11297
sub-054,01,l,face_FFA,word,64.0,11297
sub-054,01,l,face_STS,face,69.0,12724
sub-054,01,l,face_STS,house,79.0,12724
sub-054,01,l,face_STS,object,2997.0,12724
sub-054,01,l,face_STS,word,0.0,12724
sub-054,01,l,house_PPA,face,3865.0,18494
sub-054,01,l,house_PPA,house,2756.0,18494
sub-054,01,l,house_PPA,object,3646.0,18494
sub-054,01,l,house_PPA,word,131.0,18494
sub-054,01,l,house_TOS,face,2550.0,48030
sub-054,01,l,house_TOS,house,2268.0,48030
sub-054,01,l,house_TOS,object,19865.0,48030
sub-054,01,l,house_TOS,word,24.0,48030
sub-054,01,l,object_pF,face,222.0,5095
sub-054,01,l,object_pF,house,494.0,5095
sub-054,01,l,object_pF,object,4589.0,5095
sub-054,01,l,object_pF,word,62.0,5095
sub-054,01,l,object_LOC,face,2550.0,48030
sub-054,01,l,object_LOC,house,2268.0,48030
sub-054,01,l,object_LOC,object,19865.0,48030
sub-054,01,l,object_LOC,word,24.0,48030
sub-054,01,l,word_VWFA,face,846.0,11297
sub-054,01,l,word_VWFA,house,619.0,11297
sub-054,01,l,word_VWFA,object,6756.0,11297
sub-054,01,l,word_VWFA,word,64.0,11297
sub-054,01,l,word_STG,face,13.0,8287
sub-054,01,l,word_STG,house,82.0,8287
sub-054,01,l,word_STG,object,180.0,8287
sub-054,01,l,word_STG,word,0.0,8287
sub-054,01,l,word_pSTG_liu,face,13.0,6612
sub-054,01,l,word_pSTG_liu,house,79.0,6612
sub-054,01,l,word_pSTG_liu,object,180.0,6612
sub-054,01,l,word_pSTG_liu,word,0.0,6612
sub-054,01,l,word_IFG,face,7.0,9414
sub-054,01,l,word_IFG,house,0.0,9414
sub-054,01,l,word_IFG,object,1446.0,9414
sub-054,01,l,word_IFG,word,0.0,9414
sub-054,01,l,evc,face,4098.0,9348
sub-054,01,l,evc,house,1484.0,9348
sub-054,01,l,evc,object,557.0,9348
sub-054,01,l,evc,word,4.0,9348
sub-054,01,r,face_FFA,face,3474.0,11465
sub-054,01,r,face_FFA,house,579.0,11465
sub-054,01,r,face_FFA,object,6892.0,11465
sub-054,01,r,face_FFA,word,65.0,11465
sub-054,01,r,face_STS,face,1639.0,15186
sub-054,01,r,face_STS,house,87.0,15186
sub-054,01,r,face_STS,object,2194.0,15186
sub-054,01,r,face_STS,word,0.0,15186
sub-054,01,r,house_PPA,face,4906.0,19531
sub-054,01,r,house_PPA,house,3679.0,19531
sub-054,01,r,house_PPA,object,4051.0,19531
sub-054,01,r,house_PPA,word,62.0,19531
sub-054,01,r,house_TOS,face,5470.0,46797
sub-054,01,r,house_TOS,house,5400.0,46797
sub-054,01,r,house_TOS,object,16110.0,46797
sub-054,01,r,house_TOS,word,142.0,46797
sub-054,01,r,object_pF,face,2353.0,6298
sub-054,01,r,object_pF,house,518.0,6298
sub-054,01,r,object_pF,object,5160.0,6298
sub-054,01,r,object_pF,word,34.0,6298
sub-054,01,r,object_LOC,face,5470.0,46797
sub-054,01,r,object_LOC,house,5400.0,46797
sub-054,01,r,object_LOC,object,16110.0,46797
sub-054,01,r,object_LOC,word,142.0,46797
sub-054,01,r,word_VWFA,face,3474.0,11465
sub-054,01,r,word_VWFA,house,579.0,11465
sub-054,01,r,word_VWFA,object,6892.0,11465
sub-054,01,r,word_VWFA,word,65.0,11465
sub-054,01,r,word_STG,face,308.0,8743
sub-054,01,r,word_STG,house,76.0,8743
sub-054,01,r,word_STG,object,139.0,8743
sub-054,01,r,word_STG,word,4.0,8743
sub-054,01,r,word_pSTG_liu,face,137.0,6908
sub-054,01,r,word_pSTG_liu,house,17.0,6908
sub-054,01,r,word_pSTG_liu,object,57.0,6908
sub-054,01,r,word_pSTG_liu,word,0.0,6908
sub-054,01,r,word_IFG,face,297.0,7882
sub-054,01,r,word_IFG,house,1.0,7882
sub-054,01,r,word_IFG,object,179.0,7882
sub-054,01,r,word_IFG,word,0.0,7882
sub-054,01,r,evc,face,3817.0,10760
sub-054,01,r,evc,house,284.0,10760
sub-054,01,r,evc,object,1546.0,10760
sub-054,01,r,evc,word,0.0,10760
sub-057,02,l,face_FFA,face,644.0,10727
sub-057,02,l,face_FFA,house,313.0,10727
sub-057,02,l,face_FFA,object,5326.0,10727
sub-057,02,l,face_FFA,word,990.0,10727
sub-057,02,l,face_STS,face,86.0,11969
sub-057,02,l,face_STS,house,1.0,11969
sub-057,02,l,face_STS,object,2836.0,11969
sub-057,02,l,face_STS,word,444.0,11969
sub-057,02,l,house_PPA,face,450.0,17578
sub-057,02,l,house_PPA,house,1680.0,17578
sub-057,02,l,house_PPA,object,3297.0,17578
sub-057,02,l,house_PPA,word,301.0,17578
sub-057,02,l,house_TOS,face,4050.0,45711
sub-057,02,l,house_TOS,house,4250.0,45711
sub-057,02,l,house_TOS,object,20261.0,45711
sub-057,02,l,house_TOS,word,1959.0,45711
sub-057,02,l,object_pF,face,426.0,4941
sub-057,02,l,object_pF,house,208.0,4941
sub-057,02,l,object_pF,object,3422.0,4941
sub-057,02,l,object_pF,word,834.0,4941
sub-057,02,l,object_LOC,face,4050.0,45711
sub-057,02,l,object_LOC,house,4250.0,45711
sub-057,02,l,object_LOC,object,20261.0,45711
sub-057,02,l,object_LOC,word,1959.0,45711
sub-057,02,l,word_VWFA,face,644.0,10727
sub-057,02,l,word_VWFA,house,313.0,10727
sub-057,02,l,word_VWFA,object,5326.0,10727
sub-057,02,l,word_VWFA,word,990.0,10727
sub-057,02,l,word_STG,face,85.0,7782
sub-057,02,l,word_STG,house,15.0,7782
sub-057,02,l,word_STG,object,113.0,7782
sub-057,02,l,word_STG,word,564.0,7782
sub-057,02,l,word_pSTG_liu,face,83.0,6195
sub-057,02,l,word_pSTG_liu,house,1.0,6195
sub-057,02,l,word_pSTG_liu,object,105.0,6195
sub-057,02,l,word_pSTG_liu,word,444.0,6195
sub-057,02,l,word_IFG,face,11.0,9159
sub-057,02,l,word_IFG,house,9.0,9159
sub-057,02,l,word_IFG,object,301.0,9159
sub-057,02,l,word_IFG,word,2.0,9159
sub-057,02,l,evc,face,117.0,8856
sub-057,02,l,evc,house,0.0,8856
sub-057,02,l,evc,object,726.0,8856
sub-057,02,l,evc,word,18.0,8856
sub-057,02,r,face_FFA,face,1806.0,10850
sub-057,02,r,face_FFA,house,893.0,10850
sub-057,02,r,face_FFA,object,6464.0,10850
sub-057,02,r,face_FFA,word,210.0,10850
sub-057,02,r,face_STS,face,1139.0,14741
sub-057,02,r,face_STS,house,0.0,14741
sub-057,02,r,face_STS,object,2203.0,14741
sub-057,02,r,face_STS,word,429.0,14741
sub-057,02,r,house_PPA,face,1288.0,18442
sub-057,02,r,house_PPA,house,2469.0,18442
sub-057,02,r,house_PPA,object,4094.0,18442
sub-057,02,r,house_PPA,word,360.0,18442
sub-057,02,r,house_TOS,face,3537.0,44643
sub-057,02,r,house_TOS,house,8123.0,44643
sub-057,02,r,house_TOS,object,14441.0,44643
sub-057,02,r,house_TOS,word,1548.0,44643
sub-057,02,r,object_pF,face,1108.0,5886
sub-057,02,r,object_pF,house,829.0,5886
sub-057,02,r,object_pF,object,4473.0,5886
sub-057,02,r,object_pF,word,197.0,5886
sub-057,02,r,object_LOC,face,3537.0,44643
sub-057,02,r,object_LOC,house,8123.0,44643
sub-057,02,r,object_LOC,object,14441.0,44643
sub-057,02,r,object_LOC,word,1548.0,44643
sub-057,02,r,word_VWFA,face,1806.0,10850
sub-057,02,r,word_VWFA,house,893.0,10850
sub-057,02,r,word_VWFA,object,6464.0,10850
sub-057,02,r,word_VWFA,word,210.0,10850
sub-057,02,r,word_STG,face,483.0,8485
sub-057,02,r,word_STG,house,0.0,8485
sub-057,02,r,word_STG,object,329.0,8485
sub-057,02,r,word_STG,word,436.0,8485
sub-057,02,r,word_pSTG_liu,face,461.0,6778
sub-057,02,r,word_pSTG_liu,house,0.0,6778
sub-057,02,r,word_pSTG_liu,object,250.0,6778
sub-057,02,r,word_pSTG_liu,word,428.0,6778
sub-057,02,r,word_IFG,face,9.0,7562
sub-057,02,r,word_IFG,house,0.0,7562
sub-057,02,r,word_IFG,object,1007.0,7562
sub-057,02,r,word_IFG,word,152.0,7562
sub-057,02,r,evc,face,992.0,10242
sub-057,02,r,evc,house,435.0,10242
sub-057,02,r,evc,object,483.0,10242
sub-057,02,r,evc,word,0.0,10242
sub-058,01,l,face_FFA,face,407.0,9433
sub-058,01,l,face_FFA,house,50.0,9433
sub-058,01,l,face_FFA,object,5369.0,9433
sub-058,01,l,face_FFA,word,883.0,9433
sub-058,01,l,face_STS,face,62.0,10651
sub-058,01,l,face_STS,house,65.0,10651
sub-058,01,l,face_STS,object,1346.0,10651
sub-058,01,l,face_STS,word,132.0,10651
sub-058,01,l,house_PPA,face,369.0,15503
sub-058,01,l,house_PPA,house,1262.0,15503
sub-058,01,l,house_PPA,object,2471.0,15503
sub-058,01,l,house_PPA,word,1299.0,15503
sub-058,01,l,house_TOS,face,237.0,40500
sub-058,01,l,house_TOS,house,282.0,40500
sub-058,01,l,house_TOS,object,17840.0,40500
sub-058,01,l,house_TOS,word,1426.0,40500
sub-058,01,l,object_pF,face,232.0,4277
sub-058,01,l,object_pF,house,11.0,4277
sub-058,01,l,object_pF,object,2621.0,4277
sub-058,01,l,object_pF,word,774.0,4277
sub-058,01,l,object_LOC,face,237.0,40500
sub-058,01,l,object_LOC,house,282.0,40500
sub-058,01,l,object_LOC,object,17840.0,40500
sub-058,01,l,object_LOC,word,1426.0,40500
sub-058,01,l,word_VWFA,face,407.0,9433
sub-058,01,l,word_VWFA,house,50.0,9433
sub-058,01,l,word_VWFA,object,5369.0,9433
sub-058,01,l,word_VWFA,word,883.0,9433
sub-058,01,l,word_STG,face,0.0,6972
sub-058,01,l,word_STG,house,2.0,6972
sub-058,01,l,word_STG,object,149.0,6972
sub-058,01,l,word_STG,word,0.0,6972
sub-058,01,l,word_pSTG_liu,face,0.0,5578
sub-058,01,l,word_pSTG_liu,house,2.0,5578
sub-058,01,l,word_pSTG_liu,object,134.0,5578
sub-058,01,l,word_pSTG_liu,word,0.0,5578
sub-058,01,l,word_IFG,face,0.0,8015
sub-058,01,l,word_IFG,house,240.0,8015
sub-058,01,l,word_IFG,object,0.0,8015
sub-058,01,l,word_IFG,word,50.0,8015
sub-058,01,l,evc,face,16.0,7931
sub-058,01,l,evc,house,33.0,7931
sub-058,01,l,evc,object,515.0,7931
sub-058,01,l,evc,word,10.0,7931
sub-058,01,r,face_FFA,face,604.0,9515
sub-058,01,r,face_FFA,house,74.0,9515
sub-058,01,r,face_FFA,object,4232.0,9515
sub-058,01,r,face_FFA,word,145.0,9515
sub-058,01,r,face_STS,face,25.0,12942
sub-058,01,r,face_STS,house,0.0,12942
sub-058,01,r,face_STS,object,2040.0,12942
sub-058,01,r,face_STS,word,0.0,12942
sub-058,01,r,house_PPA,face,158.0,16548
sub-058,01,r,house_PPA,house,458.0,16548
sub-058,01,r,house_PPA,object,1839.0,16548
sub-058,01,r,house_PPA,word,650.0,16548
sub-058,01,r,house_TOS,face,211.0,39353
sub-058,01,r,house_TOS,house,928.0,39353
sub-058,01,r,house_TOS,object,17550.0,39353
sub-058,01,r,house_TOS,word,820.0,39353
sub-058,01,r,object_pF,face,531.0,5215
sub-058,01,r,object_pF,house,26.0,5215
sub-058,01,r,object_pF,object,3227.0,5215
sub-058,01,r,object_pF,word,114.0,5215
sub-058,01,r,object_LOC,face,211.0,39353
sub-058,01,r,object_LOC,house,928.0,39353
sub-058,01,r,object_LOC,object,17550.0,39353
sub-058,01,r,object_LOC,word,820.0,39353
sub-058,01,r,word_VWFA,face,604.0,9515
sub-058,01,r,word_VWFA,house,74.0,9515
sub-058,01,r,word_VWFA,object,4232.0,9515
sub-058,01,r,word_VWFA,word,145.0,9515
sub-058,01,r,word_STG,face,0.0,7473
sub-058,01,r,word_STG,house,0.0,7473
sub-058,01,r,word_STG,object,324.0,7473
sub-058,01,r,word_STG,word,5.0,7473
sub-058,01,r,word_pSTG_liu,face,0.0,5892
sub-058,01,r,word_pSTG_liu,house,0.0,5892
sub-058,01,r,word_pSTG_liu,object,36.0,5892
sub-058,01,r,word_pSTG_liu,word,0.0,5892
sub-058,01,r,word_IFG,face,0.0,6735
sub-058,01,r,word_IFG,house,0.0,6735
sub-058,01,r,word_IFG,object,6.0,6735
sub-058,01,r,word_IFG,word,0.0,6735
sub-058,01,r,evc,face,41.0,9204
sub-058,01,r,evc,house,10.0,9204
sub-058,01,r,evc,object,400.0,9204
sub-058,01,r,evc,word,99.0,9204
sub-058,02,l,face_FFA,face,631.0,9433
sub-058,02,l,face_FFA,house,163.0,9433
sub-058,02,l,face_FFA,object,4909.0,9433
sub-058,02,l,face_FFA,word,2588.0,9433
sub-058,02,l,face_STS,face,55.0,10651
sub-058,02,l,face_STS,house,98.0,10651
sub-058,02,l,face_STS,object,1967.0,10651
sub-058,02,l,face_STS,word,57.0,10651
sub-058,02,l,house_PPA,face,530.0,15503
sub-058,02,l,house_PPA,house,2150.0,15503
sub-058,02,l,house_PPA,object,749.0,15503
sub-058,02,l,house_PPA,word,2835.0,15503
sub-058,02,l,house_TOS,face,251.0,40500
sub-058,02,l,house_TOS,house,799.0,40500
sub-058,02,l,house_TOS,object,14225.0,40500
sub-058,02,l,house_TOS,word,9287.0,40500
sub-058,02,l,object_pF,face,290.0,4277
sub-058,02,l,object_pF,house,163.0,4277
sub-058,02,l,object_pF,object,2192.0,4277
sub-058,02,l,object_pF,word,1859.0,4277
sub-058,02,l,object_LOC,face,251.0,40500
sub-058,02,l,object_LOC,house,799.0,40500
sub-058,02,l,object_LOC,object,14225.0,40500
sub-058,02,l,object_LOC,word,9287.0,40500
sub-058,02,l,word_VWFA,face,631.0,9433
sub-058,02,l,word_VWFA,house,163.0,9433
sub-058,02,l,word_VWFA,object,4909.0,9433
sub-058,02,l,word_VWFA,word,2588.0,9433
sub-058,02,l,word_STG,face,82.0,6972
sub-058,02,l,word_STG,house,101.0,6972
sub-058,02,l,word_STG,object,976.0,6972
sub-058,02,l,word_STG,word,30.0,6972
sub-058,02,l,word_pSTG_liu,face,55.0,5578
sub-058,02,l,word_pSTG_liu,house,98.0,5578
sub-058,02,l,word_pSTG_liu,object,972.0,5578
sub-058,02,l,word_pSTG_liu,word,30.0,5578
sub-058,02,l,word_IFG,face,2.0,8015
sub-058,02,l,word_IFG,house,137.0,8015
sub-058,02,l,word_IFG,object,319.0,8015
sub-058,02,l,word_IFG,word,19.0,8015
sub-058,02,l,evc,face,54.0,7931
sub-058,02,l,evc,house,300.0,7931
sub-058,02,l,evc,object,71.0,7931
sub-058,02,l,evc,word,352.0,7931
sub-058,02,r,face_FFA,face,985.0,9515
sub-058,02,r,face_FFA,house,73.0,9515
sub-058,02,r,face_FFA,object,3152.0,9515
sub-058,02,r,face_FFA,word,1933.0,9515
sub-058,02,r,face_STS,face,25.0,12942
sub-058,02,r,face_STS,house,33.0,12942
sub-058,02,r,face_STS,object,384.0,12942
sub-058,02,r,face_STS,word,1341.0,12942
sub-058,02,r,house_PPA,face,144.0,16548
sub-058,02,r,house_PPA,house,1225.0,16548
sub-058,02,r,house_PPA,object,609.0,16548
sub-058,02,r,house_PPA,word,3168.0,16548
sub-058,02,r,house_TOS,face,725.0,39353
sub-058,02,r,house_TOS,house,3815.0,39353
sub-058,02,r,house_TOS,object,9661.0,39353
sub-058,02,r,house_TOS,word,11794.0,39353
sub-058,02,r,object_pF,face,985.0,5215
sub-058,02,r,object_pF,house,73.0,5215
sub-058,02,r,object_pF,object,2376.0,5215
sub-058,02,r,object_pF,word,1479.0,5215
sub-058,02,r,object_LOC,face,725.0,39353
sub-058,02,r,object_LOC,house,3815.0,39353
sub-058,02,r,object_LOC,object,9661.0,39353
sub-058,02,r,object_LOC,word,11794.0,39353
sub-058,02,r,word_VWFA,face,985.0,9515
sub-058,02,r,word_VWFA,house,73.0,9515
sub-058,02,r,word_VWFA,object,3152.0,9515
sub-058,02,r,word_VWFA,word,1933.0,9515
sub-058,02,r,word_STG,face,132.0,7473
sub-058,02,r,word_STG,house,53.0,7473
sub-058,02,r,word_STG,object,3.0,7473
sub-058,02,r,word_STG,word,468.0,7473
sub-058,02,r,word_pSTG_liu,face,11.0,5892
sub-058,02,r,word_pSTG_liu,house,33.0,5892
sub-058,02,r,word_pSTG_liu,object,3.0,5892
sub-058,02,r,word_pSTG_liu,word,388.0,5892
sub-058,02,r,word_IFG,face,0.0,6735
sub-058,02,r,word_IFG,house,795.0,6735
sub-058,02,r,word_IFG,object,0.0,6735
sub-058,02,r,word_IFG,word,9.0,6735
sub-058,02,r,evc,face,75.0,9204
sub-058,02,r,evc,house,269.0,9204
sub-058,02,r,evc,object,5.0,9204
sub-058,02,r,evc,word,792.0,9204
sub-059,02,l,face_FFA,face,130.0,9937
sub-059,02,l,face_FFA,house,34.0,9937
sub-059,02,l,face_FFA,object,7192.0,9937
sub-059,02,l,face_FFA,word,3078.0,9937
sub-059,02,l,face_STS,face,0.0,11021
sub-059,02,l,face_STS,house,102.0,11021
sub-059,02,l,face_STS,object,4620.0,11021
sub-059,02,l,face_STS,word,231.0,11021
sub-059,02,l,house_PPA,face,126.0,16108
sub-059,02,l,house_PPA,house,1303.0,16108
sub-059,02,l,house_PPA,object,3617.0,16108
sub-059,02,l,house_PPA,word,3689.0,16108
sub-059,02,l,house_TOS,face,53.0,41905
sub-059,02,l,house_TOS,house,921.0,41905
sub-059,02,l,house_TOS,object,23919.0,41905
sub-059,02,l,house_TOS,word,4214.0,41905
sub-059,02,l,object_pF,face,42.0,4476
sub-059,02,l,object_pF,house,26.0,4476
sub-059,02,l,object_pF,object,3791.0,4476
sub-059,02,l,object_pF,word,2267.0,4476
sub-059,02,l,object_LOC,face,53.0,41905
sub-059,02,l,object_LOC,house,921.0,41905
sub-059,02,l,object_LOC,object,23919.0,41905
sub-059,02,l,object_LOC,word,4214.0,41905
sub-059,02,l,word_VWFA,face,130.0,9937
sub-059,02,l,word_VWFA,house,34.0,9937
sub-059,02,l,word_VWFA,object,7192.0,9937
sub-059,02,l,word_VWFA,word,3078.0,9937
sub-059,02,l,word_STG,face,2.0,7232
sub-059,02,l,word_STG,house,149.0,7232
sub-059,02,l,word_STG,object,1167.0,7232
sub-059,02,l,word_STG,word,66.0,7232
sub-059,02,l,word_pSTG_liu,face,0.0,5707
sub-059,02,l,word_pSTG_liu,house,91.0,5707
sub-059,02,l,word_pSTG_liu,object,1047.0,5707
sub-059,02,l,word_pSTG_liu,word,30.0,5707
sub-059,02,l,word_IFG,face,75.0,8221
sub-059,02,l,word_IFG,house,342.0,8221
sub-059,02,l,word_IFG,object,806.0,8221
sub-059,02,l,word_IFG,word,51.0,8221
sub-059,02,l,evc,face,70.0,8113
sub-059,02,l,evc,house,59.0,8113
sub-059,02,l,evc,object,886.0,8113
sub-059,02,l,evc,word,1110.0,8113
sub-059,02,r,face_FFA,face,609.0,10020
sub-059,02,r,face_FFA,house,419.0,10020
sub-059,02,r,face_FFA,object,6831.0,10020
sub-059,02,r,face_FFA,word,3143.0,10020
sub-059,02,r,face_STS,face,20.0,13550
sub-059,02,r,face_STS,house,0.0,13550
sub-059,02,r,face_STS,object,4149.0,13550
sub-059,02,r,face_STS,word,74.0,13550
sub-059,02,r,house_PPA,face,177.0,16940
sub-059,02,r,house_PPA,house,2735.0,16940
sub-059,02,r,house_PPA,object,2476.0,16940
sub-059,02,r,house_PPA,word,4347.0,16940
sub-059,02,r,house_TOS,face,2493.0,40770
sub-059,02,r,house_TOS,house,1521.0,40770
sub-059,02,r,house_TOS,object,25139.0,40770
sub-059,02,r,house_TOS,word,7643.0,40770
sub-059,02,r,object_pF,face,601.0,5494
sub-059,02,r,object_pF,house,405.0,5494
sub-059,02,r,object_pF,object,4310.0,5494
sub-059,02,r,object_pF,word,2364.0,5494
sub-059,02,r,object_LOC,face,2493.0,40770
sub-059,02,r,object_LOC,house,1521.0,40770
sub-059,02,r,object_LOC,object,25139.0,40770
sub-059,02,r,object_LOC,word,7643.0,40770
sub-059,02,r,word_VWFA,face,609.0,10020
sub-059,02,r,word_VWFA,house,419.0,10020
sub-059,02,r,word_VWFA,object,6831.0,10020
sub-059,02,r,word_VWFA,word,3143.0,10020
sub-059,02,r,word_STG,face,15.0,7780
sub-059,02,r,word_STG,house,0.0,7780
sub-059,02,r,word_STG,object,2388.0,7780
sub-059,02,r,word_STG,word,117.0,7780
sub-059,02,r,word_pSTG_liu,face,15.0,6256
sub-059,02,r,word_pSTG_liu,house,0.0,6256
sub-059,02,r,word_pSTG_liu,object,1226.0,6256
sub-059,02,r,word_pSTG_liu,word,0.0,6256
sub-059,02,r,word_IFG,face,191.0,6905
sub-059,02,r,word_IFG,house,585.0,6905
sub-059,02,r,word_IFG,object,235.0,6905
sub-059,02,r,word_IFG,word,92.0,6905
sub-059,02,r,evc,face,78.0,9418
sub-059,02,r,evc,house,57.0,9418
sub-059,02,r,evc,object,608.0,9418
sub-059,02,r,evc,word,1875.0,9418
sub-062,01,l,face_FFA,face,228.0,9107
sub-062,01,l,face_FFA,house,1186.0,9107
sub-062,01,l,face_FFA,object,5271.0,9107
sub-062,01,l,face_FFA,word,2701.0,9107
sub-062,01,l,face_STS,face,2784.0,10129
sub-062,01,l,face_STS,house,10.0,10129
sub-062,01,l,face_STS,object,2662.0,10129
sub-062,01,l,face_STS,word,120.0,10129
sub-062,01,l,house_PPA,face,721.0,14919
sub-062,01,l,house_PPA,house,2577.0,14919
sub-062,01,l,house_PPA,object,1442.0,14919
sub-062,01,l,house_PPA,word,845.0,14919
sub-062,01,l,house_TOS,face,4769.0,38688
sub-062,01,l,house_TOS,house,3065.0,38688
sub-062,01,l,house_TOS,object,12249.0,38688
sub-062,01,l,house_TOS,word,2879.0,38688
sub-062,01,l,object_pF,face,50.0,4098
sub-062,01,l,object_pF,house,952.0,4098
sub-062,01,l,object_pF,object,1926.0,4098
sub-062,01,l,object_pF,word,1907.0,4098
sub-062,01,l,object_LOC,face,4769.0,38688
sub-062,01,l,object_LOC,house,3065.0,38688
sub-062,01,l,object_LOC,object,12249.0,38688
sub-062,01,l,object_LOC,word,2879.0,38688
sub-062,01,l,word_VWFA,face,228.0,9107
sub-062,01,l,word_VWFA,house,1186.0,9107
sub-062,01,l,word_VWFA,object,5271.0,9107
sub-062,01,l,word_VWFA,word,2701.0,9107
sub-062,01,l,word_STG,face,2306.0,6576
sub-062,01,l,word_STG,house,180.0,6576
sub-062,01,l,word_STG,object,158.0,6576
sub-062,01,l,word_STG,word,0.0,6576
sub-062,01,l,word_pSTG_liu,face,2089.0,5227
sub-062,01,l,word_pSTG_liu,house,10.0,5227
sub-062,01,l,word_pSTG_liu,object,157.0,5227
sub-062,01,l,word_pSTG_liu,word,0.0,5227
sub-062,01,l,word_IFG,face,1505.0,7619
sub-062,01,l,word_IFG,house,90.0,7619
sub-062,01,l,word_IFG,object,838.0,7619
sub-062,01,l,word_IFG,word,19.0,7619
sub-062,01,l,evc,face,858.0,7520
sub-062,01,l,evc,house,311.0,7520
sub-062,01,l,evc,object,51.0,7520
sub-062,01,l,evc,word,1.0,7520
sub-062,01,r,face_FFA,face,667.0,9220
sub-062,01,r,face_FFA,house,1342.0,9220
sub-062,01,r,face_FFA,object,2886.0,9220
sub-062,01,r,face_FFA,word,1921.0,9220
sub-062,01,r,face_STS,face,3667.0,12267
sub-062,01,r,face_STS,house,0.0,12267
sub-062,01,r,face_STS,object,973.0,12267
sub-062,01,r,face_STS,word,3.0,12267
sub-062,01,r,house_PPA,face,864.0,15638
sub-062,01,r,house_PPA,house,2739.0,15638
sub-062,01,r,house_PPA,object,773.0,15638
sub-062,01,r,house_PPA,word,709.0,15638
sub-062,01,r,house_TOS,face,7078.0,37629
sub-062,01,r,house_TOS,house,5450.0,37629
sub-062,01,r,house_TOS,object,11138.0,37629
sub-062,01,r,house_TOS,word,3401.0,37629
sub-062,01,r,object_pF,face,648.0,5012
sub-062,01,r,object_pF,house,1039.0,5012
sub-062,01,r,object_pF,object,2237.0,5012
sub-062,01,r,object_pF,word,1410.0,5012
sub-062,01,r,object_LOC,face,7078.0,37629
sub-062,01,r,object_LOC,house,5450.0,37629
sub-062,01,r,object_LOC,object,11138.0,37629
sub-062,01,r,object_LOC,word,3401.0,37629
sub-062,01,r,word_VWFA,face,667.0,9220
sub-062,01,r,word_VWFA,house,1342.0,9220
sub-062,01,r,word_VWFA,object,2886.0,9220
sub-062,01,r,word_VWFA,word,1921.0,9220
sub-062,01,r,word_STG,face,2873.0,7003
sub-062,01,r,word_STG,house,112.0,7003
sub-062,01,r,word_STG,object,19.0,7003
sub-062,01,r,word_STG,word,0.0,7003
sub-062,01,r,word_pSTG_liu,face,2460.0,5596
sub-062,01,r,word_pSTG_liu,house,0.0,5596
sub-062,01,r,word_pSTG_liu,object,6.0,5596
sub-062,01,r,word_pSTG_liu,word,0.0,5596
sub-062,01,r,word_IFG,face,852.0,6290
sub-062,01,r,word_IFG,house,9.0,6290
sub-062,01,r,word_IFG,object,247.0,6290
sub-062,01,r,word_IFG,word,0.0,6290
sub-062,01,r,evc,face,917.0,8696
sub-062,01,r,evc,house,1616.0,8696
sub-062,01,r,evc,object,99.0,8696
sub-062,01,r,evc,word,3.0,8696
sub-062,02,l,face_FFA,face,357.0,9107
sub-062,02,l,face_FFA,house,1659.0,9107
sub-062,02,l,face_FFA,object,3354.0,9107
sub-062,02,l,face_FFA,word,3426.0,9107
sub-062,02,l,face_STS,face,3130.0,10129
sub-062,02,l,face_STS,house,477.0,10129
sub-062,02,l,face_STS,object,1832.0,10129
sub-062,02,l,face_STS,word,138.0,10129
sub-062,02,l,house_PPA,face,2081.0,14919
sub-062,02,l,house_PPA,house,4475.0,14919
sub-062,02,l,house_PPA,object,316.0,14919
sub-062,02,l,house_PPA,word,1548.0,14919
sub-062,02,l,house_TOS,face,8635.0,38688
sub-062,02,l,house_TOS,house,8304.0,38688
sub-062,02,l,house_TOS,object,7840.0,38688
sub-062,02,l,house_TOS,word,4334.0,38688
sub-062,02,l,object_pF,face,85.0,4098
sub-062,02,l,object_pF,house,1320.0,4098
sub-062,02,l,object_pF,object,1426.0,4098
sub-062,02,l,object_pF,word,2526.0,4098
sub-062,02,l,object_LOC,face,8635.0,38688
sub-062,02,l,object_LOC,house,8304.0,38688
sub-062,02,l,object_LOC,object,7840.0,38688
sub-062,02,l,object_LOC,word,4334.0,38688
sub-062,02,l,word_VWFA,face,357.0,9107
sub-062,02,l,word_VWFA,house,1659.0,9107
sub-062,02,l,word_VWFA,object,3354.0,9107
sub-062,02,l,word_VWFA,word,3426.0,9107
sub-062,02,l,word_STG,face,2772.0,6576
sub-062,02,l,word_STG,house,703.0,6576
sub-062,02,l,word_STG,object,49.0,6576
sub-062,02,l,word_STG,word,48.0,6576
sub-062,02,l,word_pSTG_liu,face,2252.0,5227
sub-062,02,l,word_pSTG_liu,house,391.0,5227
sub-062,02,l,word_pSTG_liu,object,49.0,5227
sub-062,02,l,word_pSTG_liu,word,0.0,5227
sub-062,02,l,word_IFG,face,150.0,7619
sub-062,02,l,word_IFG,house,5.0,7619
