measure,comparison,comparison_name,role,paired,roi,pair,diff,cohen_d,p,q_fdr,higher_group,n_a,n_b,age_cap,roi_set
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,house_PPA_strict,object-word,-0.08067607277282068,-0.20068635544026422,0.6234753049390122,0.9270145970805839,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,OMNIBUS (6 pairs),0.4425809703633701,,0.10717856428714258,,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,face-house,0.012343242980660807,0.03237521704223143,0.936612677464507,0.936612677464507,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,face-object,-0.25233970904713543,-0.6044514819431483,0.15476904619076184,0.46430713857228556,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,face-word,-0.5872166816027673,-1.4513082463528906,0.001999600079984003,0.01199760047990402,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,house-object,-0.08526330764199175,-0.1666255001361791,0.6794641071785643,0.8153569286142772,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,house-word,0.09038898057059624,0.1792369134818085,0.6644671065786842,0.8153569286142772,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,face_FFA,object-word,-0.13597740754583876,-0.24928705104424093,0.5340931813637273,0.8153569286142772,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,OMNIBUS (6 pairs),0.378919720522448,,0.13937212557488501,,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,face-house,-0.30242013899965925,-0.8463646634651268,0.04899020195960808,0.2939412117576485,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,face-object,-0.17080998470316544,-0.3426421161145781,0.41211757648470304,0.4945410917816437,A,12,12,23.0,primary_strict
