subject_id,group,partition,category,threshold,li
sub-066,OTC,medial,face,0.75,0.3544458883117913
sub-066,OTC,medial,face,1.0,0.28432747462907726
sub-066,OTC,medial,face,1.25,0.1705420878201856
sub-066,OTC,medial,face,1.5,-0.03865506531913378
sub-066,OTC,medial,face,1.75,-0.31559110545590807
sub-066,OTC,medial,face,2.0,-0.6073894007382983
sub-066,OTC,medial,face,2.25,-0.8386926716722863
sub-066,OTC,medial,face,2.5,-0.9485763257196862
sub-066,OTC,medial,face,2.75,-1.0
sub-066,OTC,medial,face,3.0,-1.0
sub-066,OTC,medial,face,3.25,-1.0
sub-066,OTC,medial,face,3.5,-1.0
sub-066,OTC,medial,face,3.75,-1.0
sub-066,OTC,medial,face,4.0,-1.0
sub-066,OTC,medial,face,4.25,-1.0
sub-066,OTC,medial,face,4.5,-1.0
sub-066,OTC,medial,face,4.75,-1.0
sub-066,OTC,medial,face,5.0,-1.0
sub-066,OTC,whole,house,0.25,-0.10520264142972806
sub-066,OTC,whole,house,0.5,-0.14978177003213952
sub-066,OTC,whole,house,0.75,-0.1990543536318677
sub-066,OTC,whole,house,1.0,-0.2480629572449411
sub-066,OTC,whole,house,1.25,-0.29801574629337935
sub-066,OTC,whole,house,1.5,-0.34219277506403295
sub-066,OTC,whole,house,1.75,-0.377582684029804
sub-066,OTC,whole,house,2.0,-0.43503982010881087
sub-066,OTC,whole,house,2.25,-0.4756787545850243
sub-066,OTC,whole,house,2.5,-0.5220797342901219
sub-066,OTC,whole,house,2.75,-0.5665334290216673
sub-066,OTC,whole,house,3.0,-0.6145534978246916
sub-066,OTC,whole,house,3.25,-0.667021956864645
sub-066,OTC,whole,house,3.5,-0.7021970077785084
sub-066,OTC,whole,house,3.75,-0.7385152647266547
sub-066,OTC,whole,house,4.0,-0.7767015685279438
sub-066,OTC,whole,house,4.25,-0.8023133753666849
sub-066,OTC,whole,house,4.5,-0.8322121725770576
sub-066,OTC,whole,house,4.75,-0.8569792313853353
sub-066,OTC,whole,house,5.0,-0.876692814721958
sub-066,OTC,lateral,house,0.25,-0.12391865638914025
sub-066,OTC,lateral,house,0.5,-0.16646155629608766
sub-066,OTC,lateral,house,0.75,-0.21281454692401305
sub-066,OTC,lateral,house,1.0,-0.2602987092725528
sub-066,OTC,lateral,house,1.25,-0.3016109007379212
sub-066,OTC,lateral,house,1.5,-0.33708747080517926
sub-066,OTC,lateral,house,1.75,-0.37303557458039455
sub-066,OTC,lateral,house,2.0,-0.41180413458785
sub-066,OTC,lateral,house,2.25,-0.4405836531670106
sub-066,OTC,lateral,house,2.5,-0.48269456104291614
sub-066,OTC,lateral,house,2.75,-0.5221588734901276
sub-066,OTC,lateral,house,3.0,-0.5608777300967063
sub-066,OTC,lateral,house,3.25,-0.6115061793706356
sub-066,OTC,lateral,house,3.5,-0.6451373447629148
sub-066,OTC,lateral,house,3.75,-0.683967134064811
sub-066,OTC,lateral,house,4.0,-0.7222752944113412
sub-066,OTC,lateral,house,4.25,-0.7534593584011178
sub-066,OTC,lateral,house,4.5,-0.7841766037384672
sub-066,OTC,lateral,house,4.75,-0.8207770256551841
sub-066,OTC,lateral,house,5.0,-0.8424401557588341
sub-066,OTC,medial,house,0.25,-0.05647294888110828
sub-066,OTC,medial,house,0.5,-0.09339606071499108
sub-066,OTC,medial,house,0.75,-0.14903259794605803
sub-066,OTC,medial,house,1.0,-0.20835010655298536
sub-066,OTC,medial,house,1.25,-0.27929823523521974
sub-066,OTC,medial,house,1.5,-0.3496284393513704
sub-066,OTC,medial,house,1.75,-0.4380493185763754
sub-066,OTC,medial,house,2.0,-0.5409508188028392
sub-066,OTC,medial,house,2.25,-0.6259577180239253
sub-066,OTC,medial,house,2.5,-0.7183096771308266
sub-066,OTC,medial,house,2.75,-0.8130887303095536
sub-066,OTC,medial,house,3.0,-0.8753816804742871
sub-066,OTC,medial,house,3.25,-0.9434267645819835
sub-066,OTC,medial,house,3.5,-0.9894348930903102
sub-066,OTC,medial,house,3.75,-0.9989436727657185
sub-066,OTC,medial,house,4.0,-1.0
sub-066,OTC,medial,house,4.25,-0.9991991136247429
sub-066,OTC,medial,house,4.5,-1.0
sub-066,OTC,medial,house,4.75,-1.0
sub-066,OTC,medial,house,5.0,-1.0
sub-066,OTC,whole,object,0.25,-0.053808980262986396
sub-066,OTC,whole,object,0.5,-0.07420863771937401
sub-066,OTC,whole,object,0.75,-0.10532384759718783
sub-066,OTC,whole,object,1.0,-0.15650307496516366
sub-066,OTC,whole,object,1.25,-0.2057043205548802
sub-066,OTC,whole,object,1.5,-0.2646609775916878
sub-066,OTC,whole,object,1.75,-0.32365224488752886
sub-066,OTC,whole,object,2.0,-0.3915847923665972
sub-066,OTC,whole,object,2.25,-0.46033678811768936
sub-066,OTC,whole,object,2.5,-0.5280761565375633
sub-066,OTC,whole,object,2.75,-0.5992235904955276
sub-066,OTC,whole,object,3.0,-0.6653066583224362
sub-066,OTC,whole,object,3.25,-0.7380349253364854
sub-066,OTC,whole,object,3.5,-0.8178920667214561
sub-066,OTC,whole,object,3.75,-0.8753906380969838
sub-066,OTC,whole,object,4.0,-0.9078574565978279
sub-066,OTC,whole,object,4.25,-0.9242932906695313
sub-066,OTC,whole,object,4.5,-0.9334048327394809
sub-066,OTC,whole,object,4.75,-0.9360059893497512
sub-066,OTC,whole,object,5.0,-0.9479858247719127
sub-066,OTC,lateral,object,0.25,-0.07460614527184292
sub-066,OTC,lateral,object,0.5,-0.09203801653666384
sub-066,OTC,lateral,object,0.75,-0.12717536612336425
sub-066,OTC,lateral,object,1.0,-0.17498856073902794
sub-066,OTC,lateral,object,1.25,-0.22526061951575918
sub-066,OTC,lateral,object,1.5,-0.27540491049811683
sub-066,OTC,lateral,object,1.75,-0.32601233223743054
sub-066,OTC,lateral,object,2.0,-0.3997539022844274
sub-066,OTC,lateral,object,2.25,-0.47080273665909833
sub-066,OTC,lateral,object,2.5,-0.523380132481521
sub-066,OTC,lateral,object,2.75,-0.5863688731783853
sub-066,OTC,lateral,object,3.0,-0.6577734989259544
sub-066,OTC,lateral,object,3.25,-0.7333667214970244
sub-066,OTC,lateral,object,3.5,-0.8218573314365207
sub-066,OTC,lateral,object,3.75,-0.8772668809126981
sub-066,OTC,lateral,object,4.0,-0.9135679273812911
sub-066,OTC,lateral,object,4.25,-0.9269959050996597
sub-066,OTC,lateral,object,4.5,-0.9350416561587968
sub-066,OTC,lateral,object,4.75,-0.9327732751073823
sub-066,OTC,lateral,object,5.0,-0.9447268471224552
sub-066,OTC,medial,object,0.25,-0.023403216764738867
sub-066,OTC,medial,object,0.5,-0.03457982502593846
sub-066,OTC,medial,object,0.75,-0.0629566391586108
sub-066,OTC,medial,object,1.0,-0.09973591322883685
sub-066,OTC,medial,object,1.25,-0.16342261698282382
sub-066,OTC,medial,object,1.5,-0.23366475631003106
sub-066,OTC,medial,object,1.75,-0.30214837226673125
sub-066,OTC,medial,object,2.0,-0.37968751164130266
sub-066,OTC,medial,object,2.25,-0.44126964225229304
sub-066,OTC,medial,object,2.5,-0.5411940906867834
sub-066,OTC,medial,object,2.75,-0.6238425391077852
sub-066,OTC,medial,object,3.0,-0.7176435764165818
sub-066,OTC,medial,object,3.25,-0.7893516827086025
sub-066,OTC,medial,object,3.5,-0.8444379188315361
sub-066,OTC,medial,object,3.75,-0.8792413270543696
sub-066,OTC,medial,object,4.0,-0.8906552042918732
sub-066,OTC,medial,object,4.25,-0.9079548048830514
sub-066,OTC,medial,object,4.5,-0.9392210245928717
sub-066,OTC,medial,object,4.75,-0.9600751126282511
sub-066,OTC,medial,object,5.0,-0.9992888888888888
sub-066,OTC,whole,word,0.25,-0.07404867172235713
sub-066,OTC,whole,word,0.5,-0.0999483043763121
sub-066,OTC,whole,word,0.75,-0.11467913543549503
sub-066,OTC,whole,word,1.0,-0.11746127414593797
sub-066,OTC,whole,word,1.25,-0.12626649363010498
sub-066,OTC,whole,word,1.5,-0.12791577790435818
sub-066,OTC,whole,word,1.75,-0.12935212702686058
sub-066,OTC,whole,word,2.0,-0.13372975363231357
sub-066,OTC,whole,word,2.25,-0.14442596592761048
sub-066,OTC,whole,word,2.5,-0.14376613164649532
sub-066,OTC,whole,word,2.75,-0.17178268080423892
sub-066,OTC,whole,word,3.0,-0.18217935314483277
sub-066,OTC,whole,word,3.25,-0.17770043537087785
sub-066,OTC,whole,word,3.5,-0.1890644426734463
sub-066,OTC,whole,word,3.75,-0.18372618302852875
sub-066,OTC,whole,word,4.0,-0.19879209956051788
sub-066,OTC,whole,word,4.25,-0.22626698749590698
sub-066,OTC,whole,word,4.5,-0.24523233745870063
sub-066,OTC,whole,word,4.75,-0.2531492398256826
sub-066,OTC,whole,word,5.0,-0.24395103078830271
sub-066,OTC,lateral,word,0.25,-0.16131582816804063
sub-066,OTC,lateral,word,0.5,-0.184568386522795
sub-066,OTC,lateral,word,0.75,-0.1921046795277902
sub-066,OTC,lateral,word,1.0,-0.19558099449961514
sub-066,OTC,lateral,word,1.25,-0.1912826522753038
sub-066,OTC,lateral,word,1.5,-0.17912543595781052
sub-066,OTC,lateral,word,1.75,-0.16561115560278294
sub-066,OTC,lateral,word,2.0,-0.15418983808056214
sub-066,OTC,lateral,word,2.25,-0.13488518158070822
sub-066,OTC,lateral,word,2.5,-0.11310195491746577
sub-066,OTC,lateral,word,2.75,-0.10424037560556908
sub-066,OTC,lateral,word,3.0,-0.0903491224653432
sub-066,OTC,lateral,word,3.25,-0.07950849205744222
sub-066,OTC,lateral,word,3.5,-0.06310741817666028
sub-066,OTC,lateral,word,3.75,-0.047741657245967115
sub-066,OTC,lateral,word,4.0,-0.07650798890506316
sub-066,OTC,lateral,word,4.25,-0.13937107053088976
sub-066,OTC,lateral,word,4.5,-0.19361996765665665
sub-066,OTC,lateral,word,4.75,-0.25235969585875767
sub-066,OTC,lateral,word,5.0,-0.30516578146640966
sub-066,OTC,medial,word,0.25,0.08710488648265521
sub-066,OTC,medial,word,0.5,0.07321890839325639
sub-066,OTC,medial,word,0.75,0.05121167421504505
sub-066,OTC,medial,word,1.0,0.032993784027675305
sub-066,OTC,medial,word,1.25,0.005383350745965379
sub-066,OTC,medial,word,1.5,-0.03191426327644982
sub-066,OTC,medial,word,1.75,-0.07107242848143407
sub-066,OTC,medial,word,2.0,-0.10982177069120447
sub-066,OTC,medial,word,2.25,-0.15719238219600945
sub-066,OTC,medial,word,2.5,-0.20146605314108204
sub-066,OTC,medial,word,2.75,-0.2628100873015499
sub-066,OTC,medial,word,3.0,-0.3252853438894075
sub-066,OTC,medial,word,3.25,-0.34714589053799344
sub-066,OTC,medial,word,3.5,-0.3660424687344963
sub-066,OTC,medial,word,3.75,-0.36515504767565493
sub-066,OTC,medial,word,4.0,-0.36764794129456796
sub-066,OTC,medial,word,4.25,-0.36423761548504935
sub-066,OTC,medial,word,4.5,-0.32517940840636345
sub-066,OTC,medial,word,4.75,-0.22236507798257577
sub-066,OTC,medial,word,5.0,-0.07616729061074877
sub-067,control,whole,face,0.25,-0.036506804105502735
sub-067,control,whole,face,0.5,-0.05966926554633442
sub-067,control,whole,face,0.75,-0.11161893036133487
sub-067,control,whole,face,1.0,-0.1600025074423147
sub-067,control,whole,face,1.25,-0.1945740712402949
sub-067,control,whole,face,1.5,-0.2411996121858878
sub-067,control,whole,face,1.75,-0.293659904941752
sub-067,control,whole,face,2.0,-0.32389857465667937
sub-067,control,whole,face,2.25,-0.34801602587823255
sub-067,control,whole,face,2.5,-0.3610350870171496
sub-067,control,whole,face,2.75,-0.3951316223205297
sub-067,control,whole,face,3.0,-0.39814055145093913
sub-067,control,whole,face,3.25,-0.4288578332664793
sub-067,control,whole,face,3.5,-0.4803497697248488
sub-067,control,whole,face,3.75,-0.558391349213716
sub-067,control,whole,face,4.0,-0.5682746587597228
sub-067,control,whole,face,4.25,-0.7294858648991308
sub-067,control,whole,face,4.5,-0.8205729642538152
sub-067,control,whole,face,4.75,-0.9044594766631333
sub-067,control,whole,face,5.0,-0.965074794285004
sub-067,control,lateral,face,0.25,-0.09426951421983819
sub-067,control,lateral,face,0.5,-0.1356846509030191
sub-067,control,lateral,face,0.75,-0.20234039116847316
sub-067,control,lateral,face,1.0,-0.2593466366659426
sub-067,control,lateral,face,1.25,-0.3170444900671965
sub-067,control,lateral,face,1.5,-0.3705026925851979
sub-067,control,lateral,face,1.75,-0.40880441643366083
sub-067,control,lateral,face,2.0,-0.42588326325190323
sub-067,control,lateral,face,2.25,-0.42434613038787555
sub-067,control,lateral,face,2.5,-0.43465919643870005
sub-067,control,lateral,face,2.75,-0.44979898735025975
sub-067,control,lateral,face,3.0,-0.4568036605717875
sub-067,control,lateral,face,3.25,-0.4659063029748228
sub-067,control,lateral,face,3.5,-0.499545332932355
sub-067,control,lateral,face,3.75,-0.5644451476918962
sub-067,control,lateral,face,4.0,-0.5801998159794443
sub-067,control,lateral,face,4.25,-0.7204913413838506
sub-067,control,lateral,face,4.5,-0.8095362203370874
sub-067,control,lateral,face,4.75,-0.9318753242965823
sub-067,control,lateral,face,5.0,-0.9741428384442337
sub-067,control,medial,face,0.25,0.08574770666548381
sub-067,control,medial,face,0.5,0.1090116825591022
sub-067,control,medial,face,0.75,0.10398154210711526
sub-067,control,medial,face,1.0,0.10329829817899192
sub-067,control,medial,face,1.25,0.13514756189752006
sub-067,control,medial,face,1.5,0.14931094012206272
sub-067,control,medial,face,1.75,0.10678082152350349
sub-067,control,medial,face,2.0,0.11674219027130137
sub-067,control,medial,face,2.25,0.09887449148023882
sub-067,control,medial,face,2.5,0.18920208355363022
sub-067,control,medial,face,2.75,0.3453778607636328
sub-067,control,medial,face,3.0,0.3869677650281654
sub-067,control,medial,face,3.25,0.2345054945054945
sub-067,control,medial,face,3.5,-0.03827320827320827
sub-067,control,medial,face,3.75,-0.030782312925170068
sub-067,control,whole,house,0.25,-0.1973981279760923
sub-067,control,whole,house,0.5,-0.19697286877262712
sub-067,control,whole,house,0.75,-0.18696339671444828
sub-067,control,whole,house,1.0,-0.1798625842864504
sub-067,control,whole,house,1.25,-0.18124213232723055
sub-067,control,whole,house,1.5,-0.19219812223093663
sub-067,control,whole,house,1.75,-0.21131679761853156
sub-067,control,whole,house,2.0,-0.24853444399116892
sub-067,control,whole,house,2.25,-0.3222045172674332
sub-067,control,whole,house,2.5,-0.3647250736407546
sub-067,control,whole,house,2.75,-0.362176733460848
sub-067,control,whole,house,3.0,-0.3764561422552696
sub-067,control,whole,house,3.25,-0.3809678809861032
sub-067,control,whole,house,3.5,-0.4082941656842482
sub-067,control,whole,house,3.75,-0.49549963857805984
sub-067,control,whole,house,4.0,-0.522481627882808
sub-067,control,whole,house,4.25,-0.6113379289947305
sub-067,control,whole,house,4.5,-0.642685446017685
sub-067,control,whole,house,4.75,-0.6356775434549267
sub-067,control,whole,house,5.0,-0.6286572237500033
sub-067,control,lateral,house,0.25,-0.22969514060367116
sub-067,control,lateral,house,0.5,-0.20916550995139663
sub-067,control,lateral,house,0.75,-0.19927324341563032
sub-067,control,lateral,house,1.0,-0.17793387348968095
sub-067,control,lateral,house,1.25,-0.17258968775515068
sub-067,control,lateral,house,1.5,-0.1876801748028621
sub-067,control,lateral,house,1.75,-0.19962243559228862
sub-067,control,lateral,house,2.0,-0.25183207689400766
sub-067,control,lateral,house,2.25,-0.36471610146591954
sub-067,control,lateral,house,2.5,-0.3945643653021569
sub-067,control,lateral,house,2.75,-0.4012073027936023
sub-067,control,lateral,house,3.0,-0.3930894098108819
sub-067,control,lateral,house,3.25,-0.40075005503733835
sub-067,control,lateral,house,3.5,-0.47383374642132103
sub-067,control,lateral,house,3.75,-0.6008081295719302
sub-067,control,lateral,house,4.0,-0.7113108264284734
sub-067,control,lateral,house,4.25,-0.9647817352925712
sub-067,control,lateral,house,4.5,-1.0
sub-067,control,lateral,house,4.75,-1.0
sub-067,control,lateral,house,5.0,-1.0
sub-067,control,medial,house,0.25,-0.1211376362744975
sub-067,control,medial,house,0.5,-0.1693291995514169
sub-067,control,medial,house,0.75,-0.1648971324067646
sub-067,control,medial,house,1.0,-0.16590583678314544
sub-067,control,medial,house,1.25,-0.17905675152492162
sub-067,control,medial,house,1.5,-0.2179986444273276
sub-067,control,medial,house,1.75,-0.22922897278315052
sub-067,control,medial,house,2.0,-0.2579398728044206
sub-067,control,medial,house,2.25,-0.2999940967823412
sub-067,control,medial,house,2.5,-0.3442992453183913
sub-067,control,medial,house,2.75,-0.3560245681674673
sub-067,control,medial,house,3.0,-0.34709575461738296
sub-067,control,medial,house,3.25,-0.37715439911561677
sub-067,control,medial,house,3.5,-0.4117510073390672
sub-067,control,medial,house,3.75,-0.44941442344512594
sub-067,control,medial,house,4.0,-0.4728267571181485
sub-067,control,medial,house,4.25,-0.5080972263115904
sub-067,control,medial,house,4.5,-0.5341245173552494
sub-067,control,medial,house,4.75,-0.5387638110109072
sub-067,control,medial,house,5.0,-0.5892289429440376
sub-067,control,whole,object,0.25,0.06596547645005643
sub-067,control,whole,object,0.5,0.08050369151876785
sub-067,control,whole,object,0.75,0.09407461456568278
sub-067,control,whole,object,1.0,0.1133267778782388
sub-067,control,whole,object,1.25,0.13814865078380334
sub-067,control,whole,object,1.5,0.1659716521712341
sub-067,control,whole,object,1.75,0.1913075720119183
sub-067,control,whole,object,2.0,0.21744847123115593
sub-067,control,whole,object,2.25,0.2408367991539204
sub-067,control,whole,object,2.5,0.2681057897986919
sub-067,control,whole,object,2.75,0.30783455288130557
sub-067,control,whole,object,3.0,0.3386697293270869
sub-067,control,whole,object,3.25,0.367306655054481
sub-067,control,whole,object,3.5,0.3904422661749085
sub-067,control,whole,object,3.75,0.4242023518831388
sub-067,control,whole,object,4.0,0.47951958121494626
sub-067,control,whole,object,4.25,0.5445407800877823
sub-067,control,whole,object,4.5,0.6018230080355234
sub-067,control,whole,object,4.75,0.6421750538233609
sub-067,control,whole,object,5.0,0.6467774355518047
sub-067,control,lateral,object,0.25,0.0922765402668225
sub-067,control,lateral,object,0.5,0.10466759671796202
sub-067,control,lateral,object,0.75,0.11415909455647771
sub-067,control,lateral,object,1.0,0.13771704943716212
sub-067,control,lateral,object,1.25,0.15587187371163866
sub-067,control,lateral,object,1.5,0.180419177127657
sub-067,control,lateral,object,1.75,0.20310342884530677
sub-067,control,lateral,object,2.0,0.2317383388911339
sub-067,control,lateral,object,2.25,0.2642881734305212
sub-067,control,lateral,object,2.5,0.2804956425759707
sub-067,control,lateral,object,2.75,0.32080093081915345
sub-067,control,lateral,object,3.0,0.3574956995408411
sub-067,control,lateral,object,3.25,0.372333545670455
sub-067,control,lateral,object,3.5,0.4064524212238843
sub-067,control,lateral,object,3.75,0.44366974768780126
sub-067,control,lateral,object,4.0,0.48264117334750156
sub-067,control,lateral,object,4.25,0.5536054695730143
sub-067,control,lateral,object,4.5,0.6037656934197942
sub-067,control,lateral,object,4.75,0.6493536997440243
sub-067,control,lateral,object,5.0,0.6284679536347234
sub-067,control,medial,object,0.25,-0.006922475918322517
sub-067,control,medial,object,0.5,0.00279175437657147
sub-067,control,medial,object,0.75,0.01302181945507627
sub-067,control,medial,object,1.0,0.024901086194059015
sub-067,control,medial,object,1.25,0.05736155517570332
sub-067,control,medial,object,1.5,0.08420653188574731
sub-067,control,medial,object,1.75,0.11110429024619764
sub-067,control,medial,object,2.0,0.07945939949767335
sub-067,control,medial,object,2.25,0.030733826025214593
sub-067,control,medial,object,2.5,0.03797263479762833
sub-067,control,medial,object,2.75,0.02628455034349564
sub-067,control,medial,object,3.0,-0.026403540449258613
sub-067,control,medial,object,3.25,-0.09404085903278257
sub-067,control,medial,object,3.5,-0.3248427168070025
sub-067,control,medial,object,3.75,-0.6764444444444444
sub-067,control,medial,object,4.0,-0.5464912280701754
sub-067,control,whole,word,0.25,0.05495828423276179
sub-067,control,whole,word,0.5,0.05163566814936492
sub-067,control,whole,word,0.75,0.03785730412595996
sub-067,control,whole,word,1.0,0.01680345918986512
sub-067,control,whole,word,1.25,0.0077664021238967075
sub-067,control,whole,word,1.5,-0.01802547469703298
sub-067,control,whole,word,1.75,-0.025361508325147077
sub-067,control,whole,word,2.0,-0.055714723815732725
sub-067,control,whole,word,2.25,-0.07913747245893919
sub-067,control,whole,word,2.5,-0.13771083038258652
sub-067,control,whole,word,2.75,-0.19365487932387387
sub-067,control,whole,word,3.0,-0.2461093489446408
sub-067,control,whole,word,3.25,-0.31639725954702747
sub-067,control,whole,word,3.5,-0.4200835065229977
sub-067,control,whole,word,3.75,-0.5857365455095758
sub-067,control,whole,word,4.0,-0.7700262542971398
sub-067,control,whole,word,4.25,-0.8836785866866895
sub-067,control,whole,word,4.5,-0.9928757852144949
sub-067,control,whole,word,4.75,-1.0
sub-067,control,whole,word,5.0,-1.0
sub-067,control,lateral,word,0.25,0.14345559121331208
sub-067,control,lateral,word,0.5,0.15518011725126601
sub-067,control,lateral,word,0.75,0.14552371371865055
sub-067,control,lateral,word,1.0,0.14770713578861547
sub-067,control,lateral,word,1.25,0.15405297978338098
sub-067,control,lateral,word,1.5,0.17266985912573868
sub-067,control,lateral,word,1.75,0.29223876633348733
sub-067,control,lateral,word,2.0,0.4187360487495631
sub-067,control,lateral,word,2.25,0.6367639628092987
sub-067,control,lateral,word,2.5,0.8170272623029214
sub-067,control,lateral,word,2.75,0.8863341713036134
sub-067,control,lateral,word,3.0,0.8225108225108225
sub-067,control,lateral,word,3.25,0.8813797313797315
sub-067,control,medial,word,0.25,-0.09773106616294439
sub-067,control,medial,word,0.5,-0.11060501733801768
sub-067,control,medial,word,0.75,-0.1222638699639221
sub-067,control,medial,word,1.0,-0.12214782544777031
sub-067,control,medial,word,1.25,-0.11574012088790116
sub-067,control,medial,word,1.5,-0.1322743959119214
sub-067,control,medial,word,1.75,-0.13170131582594202
sub-067,control,medial,word,2.0,-0.14660484056327555
sub-067,control,medial,word,2.25,-0.16857256682534058
sub-067,control,medial,word,2.5,-0.2077029525756072
sub-067,control,medial,word,2.75,-0.23617446848259305
sub-067,control,medial,word,3.0,-0.26744263814566915
sub-067,control,medial,word,3.25,-0.33352455756417265
sub-067,control,medial,word,3.5,-0.44732971760501916
sub-067,control,medial,word,3.75,-0.6013075358769067
sub-067,control,medial,word,4.0,-0.7966277614445662
sub-067,control,medial,word,4.25,-0.8895731391891364
sub-067,control,medial,word,4.5,-1.0
sub-067,control,medial,word,4.75,-1.0
sub-067,control,medial,word,5.0,-1.0
sub-068,control,whole,face,0.25,-0.27797735224960163
sub-068,control,whole,face,0.5,-0.2859920780774014
sub-068,control,whole,face,0.75,-0.28702490096095734
sub-068,control,whole,face,1.0,-0.29739524205095264
sub-068,control,whole,face,1.25,-0.31035776759224026
sub-068,control,whole,face,1.5,-0.3164050637604195
sub-068,control,whole,face,1.75,-0.3472962892281584
sub-068,control,whole,face,2.0,-0.3500489966283054
sub-068,control,whole,face,2.25,-0.3480806844807604
sub-068,control,whole,face,2.5,-0.3625557729961258
sub-068,control,whole,face,2.75,-0.3767194494175709
sub-068,control,whole,face,3.0,-0.3697651756318108
sub-068,control,whole,face,3.25,-0.3869112890204275
sub-068,control,whole,face,3.5,-0.3949211503897469
sub-068,control,whole,face,3.75,-0.4109080192476522
sub-068,control,whole,face,4.0,-0.4103009857228909
sub-068,control,whole,face,4.25,-0.42305826523295226
sub-068,control,whole,face,4.5,-0.4359769609831431
sub-068,control,whole,face,4.75,-0.42582282469044086
sub-068,control,whole,face,5.0,-0.42302122853861307
sub-068,control,lateral,face,0.25,-0.3425555116222615
sub-068,control,lateral,face,0.5,-0.3493202074273766
sub-068,control,lateral,face,0.75,-0.3481098404081967
sub-068,control,lateral,face,1.0,-0.35784274636603997
sub-068,control,lateral,face,1.25,-0.36361085385740516
sub-068,control,lateral,face,1.5,-0.3674372312076714
sub-068,control,lateral,face,1.75,-0.3783462038492304
sub-068,control,lateral,face,2.0,-0.38370845418700855
sub-068,control,lateral,face,2.25,-0.3836842750543758
sub-068,control,lateral,face,2.5,-0.3759084616804988
sub-068,control,lateral,face,2.75,-0.404635821816543
sub-068,control,lateral,face,3.0,-0.3812928270427165
sub-068,control,lateral,face,3.25,-0.3867273907366578
sub-068,control,lateral,face,3.5,-0.4005745209143505
sub-068,control,lateral,face,3.75,-0.40107752508422423
sub-068,control,lateral,face,4.0,-0.3978179654719207
sub-068,control,lateral,face,4.25,-0.39138925228038135
sub-068,control,lateral,face,4.5,-0.39551319158248766
sub-068,control,lateral,face,4.75,-0.40560345988440344
sub-068,control,lateral,face,5.0,-0.4070454788478225
sub-068,control,medial,face,0.25,-0.11908960707914909
sub-068,control,medial,face,0.5,-0.1118829450053497
sub-068,control,medial,face,0.75,-0.13055786516217713
sub-068,control,medial,face,1.0,-0.1432512281964385
sub-068,control,medial,face,1.25,-0.19026518428809766
sub-068,control,medial,face,1.5,-0.18955738383399826
sub-068,control,medial,face,1.75,-0.2370585526912465
sub-068,control,medial,face,2.0,-0.24913881388671988
sub-068,control,medial,face,2.25,-0.25020003653900685
sub-068,control,medial,face,2.5,-0.26597347752408096
sub-068,control,medial,face,2.75,-0.33206876179658884
sub-068,control,medial,face,3.0,-0.3620050769945884
sub-068,control,medial,face,3.25,-0.40791302187229384
sub-068,control,medial,face,3.5,-0.45161335914558365
sub-068,control,medial,face,3.75,-0.4586048230543998
sub-068,control,medial,face,4.0,-0.4883119645865067
sub-068,control,medial,face,4.25,-0.4981083725972859
sub-068,control,medial,face,4.5,-0.5184724011577743
sub-068,control,medial,face,4.75,-0.5385602003194256
sub-068,control,medial,face,5.0,-0.511299729274299
sub-068,control,whole,house,0.25,-0.09736678169143245
sub-068,control,whole,house,0.5,-0.10034577262721646
sub-068,control,whole,house,0.75,-0.11342621290118299
sub-068,control,whole,house,1.0,-0.11753528481315458
sub-068,control,whole,house,1.25,-0.11398995361200612
sub-068,control,whole,house,1.5,-0.1152191701961919
sub-068,control,whole,house,1.75,-0.11128437583653687
sub-068,control,whole,house,2.0,-0.11290777161448247
sub-068,control,whole,house,2.25,-0.10740206356386722
sub-068,control,whole,house,2.5,-0.09829393439786989
sub-068,control,whole,house,2.75,-0.09311763582198292
sub-068,control,whole,house,3.0,-0.0977879764868228
sub-068,control,whole,house,3.25,-0.10951265962679345
sub-068,control,whole,house,3.5,-0.1216143403370058
sub-068,control,whole,house,3.75,-0.13262405688017284
sub-068,control,whole,house,4.0,-0.14346486064516165
sub-068,control,whole,house,4.25,-0.14989336481642734
sub-068,control,whole,house,4.5,-0.12944341582662236
sub-068,control,whole,house,4.75,-0.12765409821238538
sub-068,control,whole,house,5.0,-0.14970206224064145
sub-068,control,lateral,house,0.25,-0.15102217520660932
sub-068,control,lateral,house,0.5,-0.16487742796510893
sub-068,control,lateral,house,0.75,-0.1809905887834383
sub-068,control,lateral,house,1.0,-0.18966679063185393
sub-068,control,lateral,house,1.25,-0.19772608709684608
sub-068,control,lateral,house,1.5,-0.1946106375445686
sub-068,control,lateral,house,1.75,-0.19996846546673658
sub-068,control,lateral,house,2.0,-0.2003981634452626
sub-068,control,lateral,house,2.25,-0.19088960148641765
sub-068,control,lateral,house,2.5,-0.1845253971380512
sub-068,control,lateral,house,2.75,-0.17716399038753491
sub-068,control,lateral,house,3.0,-0.19778956407533624
sub-068,control,lateral,house,3.25,-0.21145849040092632
sub-068,control,lateral,house,3.5,-0.24548130783992708
sub-068,control,lateral,house,3.75,-0.2626507920758632
sub-068,control,lateral,house,4.0,-0.2652290285958972
sub-068,control,lateral,house,4.25,-0.29006306361556744
sub-068,control,lateral,house,4.5,-0.2893658109249827
sub-068,control,lateral,house,4.75,-0.2882237719856589
sub-068,control,lateral,house,5.0,-0.2999320071188139
sub-068,control,medial,house,0.25,0.07163438062342127
sub-068,control,medial,house,0.5,0.0870453696150285
